card_id,initial_balance,fraud_label
55793588243324910,56000,0
4172972949583,56000,0
4115886295687632,60000,0
47952564153910,88000,0
4511944333888181,12000,0
3584547334173210,68000,0
4624924597852,18000,0
5538977297834326,44000,0
4233857285413989,92000,0
4178343631222,68000,0
47535484118358610,84000,0
4261513257893,58000,0
48296982334410,80000,0
4489499278195397,76000,0
4629922982936898,94000,0
4142423475975,94000,0
4314596492652391,80000,0
42785292894710,94000,0
368464465263154,98000,0
5398477812351376,74000,0
4613818558458523,58000,0
346626413638177,66000,0
4357934435262333,28000,0
5415613714219159,54000,0
4247993157398,12000,0
347862243331282,76000,0
4287378461692,60000,0
4669992276219849,94000,0
5215314643129898,76000,0
4279427293572,66000,0
5526481678264553,78000,0
5578211967319223,54000,0
348269532274232,86000,0
4912372855173,82000,0
373421758268517,44000,0
5163445263374323,62000,0
4957991629825154,60000,0
4726836232969768,24000,0
373344437498745,60000,0
4135372869917,40000,0
4356821668664,26000,0
5418692668999864,26000,0
49997493578510,64000,0
376146656968655,40000,0
4329115685721815,100000,0
375511312637377,42000,0
357426892743655,54000,0
366276898977586,52000,0
5242663633892478,70000,0
5227499517634523,82000,0
345224819372889,94000,0
352412297755457,62000,0
5354875392126294,22000,0
5423374812183546,40000,0
5529181227467288,12000,0
356862218666488,78000,0
359616244494597,82000,0
4357188644147195,10000,0
4969865751889,60000,0
4147454542394627,54000,0
4891817633397,72000,0
371528872664926,40000,0
343569238275663,72000,0
42152629729729210,52000,0
358834788345288,74000,0
4297166954931997,74000,0
51864912834643910,80000,0
4855547478559386,60000,0
5578217798481579,60000,0
346367625797333,60000,0
52226258398243110,60000,0
44844235153932310,68000,0
5445352212622549,64000,0
45461729311324510,98000,0
4429617416548291,56000,0
5486742321298969,26000,0
4328739646736,72000,0
376253577218267,62000,0
4365125774953,46000,0
374465253441631,88000,0
4382792782219,76000,0
4899663444551692,48000,0
4449215835231528,76000,0
3696724454223810,68000,0
4932414575981251,70000,0
4625486394638,76000,0
4733819196546,60000,0
4348775859976474,64000,0
42863875396842810,62000,0
5195122784985711,50000,0
4288259583828,66000,0
54428774115221510,48000,0
377738561142753,76000,0
5486925361835523,78000,0
5586331829428788,20000,0
5386769499865544,80000,0
364982946943841,100000,0
5233122112961446,24000,0
48156873521510,54000,0
4855663121714219,72000,0
4113855389661391,66000,0
4641745618253,44000,0
4698178428438736,78000,0
4548419719889597,56000,0
4289659225655,48000,0
5269963696999758,62000,0
4975447234569172,86000,0
5579442559738947,74000,0
4851988519992588,92000,0
5236741553335294,64000,0
378683616197874,34000,0
4731689276588,80000,0
41947322345922410,62000,0
4284249641222,64000,0
5171798261356431,68000,0
352666612888463,96000,0
5494297851124986,82000,0
4752538887656,42000,0
4748318422515119,24000,0
4336948795129,82000,0
4724214671381,40000,0
5455326427687163,70000,0
361671185463149,62000,0
4982542126219,62000,0
4794839583437168,42000,0
4916143448329394,72000,0
4859753698791751,28000,0
358651619988429,40000,0
5345736722889328,50000,0
5378148745575753,52000,0
4287177145884948,92000,0
4983628669866742,70000,0
5548522717692926,64000,0
5168257127629981,74000,0
5481157832226299,76000,0
4484437328695,72000,0
377584953867841,68000,0
369969373577627,74000,0
4592883645824,16000,0
4148499948787,66000,0
4329618445695,82000,0
4375139647285571,70000,0
364688253722849,80000,0
3523775632418810,78000,0
353322222338528,52000,0
5525414121698763,22000,0
352426552487655,90000,0
5562396581228385,54000,0
4356898941847146,50000,0
373437785478689,60000,0
43933445222229910,78000,0
46343971617549210,76000,0
41324557196647810,22000,0
5563168555625295,78000,0
46911157895810,80000,0
4365335549138,62000,0
5417669453563668,90000,0
4994919176362,86000,0
4349157797462,42000,0
4946494996558627,72000,0
5546971716428711,92000,0
344473592318939,60000,0
354246287335963,18000,0
5335871973373284,64000,0
5497213917596981,60000,0
4988539255414497,72000,0
4291249546863,80000,0
4673686298514,94000,0
377818588527127,30000,0
376723152364884,42000,0
4425136396346513,42000,0
5342973387311776,52000,0
5144287612818715,40000,0
5571644179213437,54000,0
362888351643598,94000,0
4151726737593,70000,0
367758378111116,84000,0
4119997556729,86000,0
5481682238755211,76000,0
4284612581914,58000,0
4211723779467,60000,0
4697691565986763,92000,0
4219313135487,54000,0
367785613424491,60000,0
5491232299942569,78000,0
4861188419257921,52000,0
4224167271558511,62000,0
5214427826747772,58000,0
48985638428910,80000,0
3739977779631710,64000,0
5398877632748489,80000,0
5429324434487316,66000,0
351437388929621,80000,0
5128297818969238,88000,0
4171172799695863,12000,0
5251266618839478,60000,0
48497636422527210,48000,0
4185999431671355,86000,0
4568489188495312,20000,0
5245227426169333,86000,0
5256588966635538,60000,0
4711789536792,64000,0
5365275294596651,50000,0
374768177887254,72000,0
4813143321836,74000,0
5196739258561246,16000,0
342876149499352,88000,0
4547273691666171,76000,0
4887559561432,80000,0
341359453723122,66000,0
4415912355813962,40000,0
375618426849473,64000,0
346622463519532,32000,0
4588899228944861,32000,0
4777984881623688,52000,0
5135165418622765,50000,0
5137915169277492,28000,0
4432854864726,90000,0
4271787921361271,28000,0
377241148787893,52000,0
372423389353776,70000,0
4968349871648625,56000,0
361284447789747,60000,0
353494464813698,76000,0
372521241116883,62000,0
377347264256827,66000,0
5373422789215625,10000,0
4156196758634414,54000,0
4745325231732762,52000,0
4368972933195644,80000,0
5567211771383566,42000,0
5182348588367187,32000,0
4274295423794442,58000,0
5313136956395126,30000,0
4824927256858,46000,0
4236978718183,66000,0
5277621973789249,44000,0
5524637822183237,58000,0
5161347138657365,60000,0
4624958735345,22000,0
51592933882335610,74000,0
371289342956737,64000,0
52139812365124910,50000,0
5499726289628742,40000,0
4281816752879,76000,0
4227777974788,78000,0
3757229816368110,16000,0
5291581166639225,40000,0
4466826787676193,16000,0
5211699871134634,78000,0
4778623843544,72000,0
366513472262567,20000,0
5557742636965462,100000,0
5234761845633944,76000,0
351316447727731,76000,0
4598198884792,78000,0
4877535386739251,60000,0
4365893996614,82000,0
4667839399337143,80000,0
49769569952664710,88000,0
4524159742432324,14000,0
4318125775645,78000,0
375754957279978,72000,0
358963832978594,96000,0
4139557523794,42000,0
5247461113479634,46000,0
5222854892741522,60000,0
5316182368824425,62000,0
5337136319239625,44000,0
4717819832564,56000,0
4577978194976447,40000,0
4431844555466368,76000,0
4233472631127661,28000,0
5454352872816173,68000,0
44449388312193710,64000,0
5191491458914883,80000,0
5535138872558839,80000,0
4889164154967,98000,0
357241741135957,100000,0
54823877383435710,46000,0
4927115753884517,72000,0
5384529943858699,92000,0
4346345632896365,86000,0
377215149766148,80000,0
5398646989944896,80000,0
4635515164892681,76000,0
4651746536883319,74000,0
352856868846923,56000,0
4475852987411,74000,0
4822581318791719,20000,0
342234647389479,40000,0
4929942476258192,12000,0
5544986429666938,42000,0
373913994925462,62000,0
4234865546655776,44000,0
4552466392549884,68000,0
45817492574610,38000,0
366125624563451,70000,0
4929639375985,74000,0
4338537525552,18000,0
4735362776758383,92000,0
54535258181323810,88000,0
4531395512544,72000,0
367339773182141,64000,0
345719813289781,32000,0
4586746959825359,82000,0
5432774285192651,66000,0
5289663842772432,38000,0
4412815335156,62000,0
5364299494918193,90000,0
4525161739935,74000,0
4893546745955,82000,0
4887951134348139,10000,0
367416581839292,40000,0
4674373238498636,60000,0
372541342851279,86000,0
4263229673799382,78000,0
4367458632822978,30000,0
4326554148765139,80000,0
342173357439845,68000,0
4467544281196,76000,0
4114933512292613,76000,0
4377723295325769,46000,0
358192635518122,90000,0
5371618858559288,100000,0
4261425321621,70000,0
4884745938465757,68000,0
5293799247861943,56000,0
4634672421825,80000,0
5312564695498821,10000,0
5163374382746155,52000,0
5329766581625893,40000,0
5564749718953861,72000,0
344271627758131,70000,0
346558319177218,72000,0
4223929383713,70000,0
365234187992965,94000,0
41318538995395110,80000,0
5194434234527915,76000,0
344555849241946,70000,0
4687486449214488,74000,0
4918736227547447,70000,0
5215464665118624,62000,0
349375812698617,80000,0
342536499297711,90000,0
351171738269434,64000,0
4856481162171,90000,0
5473345453492197,66000,0
4871365929574148,14000,0
5491778945516744,26000,0
352777333717137,44000,0
43472492269210,34000,0
361432413887827,44000,0
4871727373337282,42000,0
367447317897189,84000,0
4866846373391219,94000,0
53963329667291610,88000,0
361373987748989,60000,0
4269441225674674,68000,0
5372435224938974,44000,0
4293737237261651,62000,0
5341496337944646,26000,0
4285145226166,20000,0
3479554915729110,60000,0
4394792382112199,48000,0
366966911883817,90000,0
5527882465233637,98000,0
356481694719636,60000,0
4668639543592398,54000,0
3631642729812710,70000,0
5146281269161923,66000,0
4298945135958,70000,0
4966552567727,70000,0
341865641325919,54000,0
4446875387269,84000,0
4991746119177,66000,0
4577249242119,60000,0
4143515981243,86000,0
4492884249427554,46000,0
377445576179321,90000,0
5292968614128274,72000,0
5156849542589974,90000,0
4638891142898,40000,0
4152462257925727,92000,0
5413673677827929,32000,0
5449558328781336,66000,0
4346423312381,18000,0
55716796314514810,40000,0
4823923225739572,60000,0
5257579488683451,88000,0
355765162242225,60000,0
5355416536961517,92000,0
5152199816928613,60000,0
4431154542545,100000,0
4333826179534,46000,0
5313718471916484,62000,0
5552243271981976,68000,0
5175758137844586,100000,0
4156787449264932,54000,0
349866176649956,72000,0
4631747384853557,68000,0
5587291298817581,78000,0
4573939749564967,96000,0
4241324879267,52000,0
4297485985867354,90000,0
361796259852453,80000,0
5414834431363978,40000,0
4565126767938238,70000,0
3425692812971110,62000,0
4366639482467672,96000,0
5132465174431978,60000,0
47636465576110,84000,0
5454373132547184,66000,0
4231432797674759,38000,0
4491595392472665,60000,0
379264934129532,40000,0
51929581478736210,36000,0
357922881417327,20000,0
49534428733910,66000,0
4588571691526,74000,0
4771451594569927,68000,0
4641322247625,52000,0
5488651843289281,82000,0
4486966786466,62000,0
363146835481831,92000,0
5498539277578477,42000,0
5183541119282748,62000,0
363258149427556,40000,0
4575434536642,46000,0
4594196159436,62000,0
364744345155272,74000,0
4111659823911822,90000,0
55649363911469510,86000,0
4567818619554431,72000,0
4893432839359,70000,0
55582937879143210,32000,0
379598841269638,62000,0
4651965273286235,68000,0
4773281787513,42000,0
352153485618848,34000,0
4478839561128576,48000,0
3445165957822110,40000,0
367733597996258,88000,0
4499748332392,72000,0
379277443323271,40000,0
4248732915745485,54000,0
4181127545873,62000,0
4281966557572686,16000,0
4752277125499729,40000,0
354767214536373,58000,0
4182222385637717,100000,0
5334721964571761,76000,0
4194918725596754,74000,0
4229288477925224,42000,0
42465774611510,76000,0
5163398571372689,80000,0
4646755387178,68000,0
4552397666945898,54000,0
4892774631365452,80000,0
4819183834844117,70000,0
348294389855271,68000,0
4246226485972,76000,0
369898318283514,58000,0
4895967337287,50000,0
4226269294259,60000,0
5193546966693465,60000,0
358415531396438,14000,0
4278793768442821,18000,0
5263356679756517,64000,0
4971241451116625,74000,0
366437651376719,66000,0
5151761235541417,64000,0
5534413891531385,88000,0
4589568994419593,74000,0
4718475732767,64000,0
4657412732144,62000,0
364532192172882,18000,0
378592855538468,78000,0
4614743698698581,66000,0
4473493512177,72000,0
374526468646247,34000,0
5487123943496936,60000,0
353319127275243,28000,0
363213562418731,68000,0
5517751961642934,52000,0
4175631768377,50000,0
4737712933392,80000,0
3448145631159710,38000,0
4439266879465821,42000,0
5456712716681778,58000,0
5145332514277542,62000,0
4751352897775,62000,0
368552537655181,88000,0
4815288556646931,70000,0
4845553743651548,92000,0
4949154454312,68000,0
44556546889991810,54000,0
4574359227766,56000,0
4559836995586884,84000,0
5421736952961372,40000,0
5398874669595743,90000,0
349182773565664,60000,0
4898418687864513,60000,0
4154566691359,50000,0
5522968998331926,50000,0
4296747216851,28000,0
5484418763731757,72000,0
4959697724394,72000,0
52434757191555910,42000,0
5579356427174426,76000,0
4387519992231,78000,0
5253836977951227,60000,0
353151543133239,56000,0
3649722645129310,76000,0
4448334936116,62000,0
4493415774475657,70000,0
5565915135483613,76000,0
5191998932633855,100000,0
4442429528168957,66000,0
4183768854874446,48000,0
348211162646222,98000,0
4398436982812321,58000,0
4669262688433,60000,0
371168641499419,46000,0
3591663985139910,72000,0
5559994895578423,96000,0
4569659574339,92000,0
349626884148646,80000,0
3421564298451810,60000,0
4125135328286873,88000,0
5596155796685452,44000,0
4134468594234692,68000,0
4478751487567219,24000,0
353567222793888,72000,0
5279944768582472,48000,0
5115365138547979,76000,0
5467845181515753,58000,0
4689357413281,62000,0
5275833228127685,60000,0
5281763524971183,56000,0
4615463292913,76000,0
357537935794784,50000,0
5164934631928679,92000,0
5298644645569976,60000,0
43458855354788210,62000,0
5567274414623988,64000,0
5479983385147572,30000,0
5544248124652188,72000,0
4928352336561481,76000,0
4262653812315,66000,0
5234957157239383,62000,0
355919365814427,60000,0
349211887395914,68000,0
344783474147374,94000,0
349789322631944,96000,0
367623267618961,28000,0
3651127459499510,72000,0
5436386682195587,78000,0
4174127351376127,40000,0
4821415611172,76000,0
377464283175589,48000,0
5216856679362677,66000,0
4414962722871616,76000,0
347426915492341,72000,0
4681947471929,26000,0
5527935145768776,76000,0
352429471356936,38000,0
343271476667525,56000,0
363434516945864,86000,0
367564927899775,22000,0
5331627974154881,80000,0
5362514653743535,64000,0
4987145113836557,14000,0
5289471529212643,80000,0
4836694673526739,46000,0
341591472922398,72000,0
4294491458795,78000,0
5276134559797629,52000,0
5426843832919227,68000,0
343676859363288,78000,0
4363939136758,64000,0
376854354262921,32000,0
378584382274899,86000,0
341943351553523,92000,0
343319435467352,84000,0
357533415226561,86000,0
363966831965176,82000,0
4258754314719231,74000,0
4289146621337661,64000,0
4491156198637215,76000,0
358223162895714,64000,0
5226112269647657,88000,0
46951634453331710,42000,0
5122493871818216,52000,0
361443976261664,40000,0
4255356212973,70000,0
361748181358471,50000,0
345871866871815,50000,0
4463263279198,56000,0
4469155877792463,44000,0
4582857189678643,48000,0
342741928524269,82000,0
5167578989931921,76000,0
5164769139728829,44000,0
4852216266666547,72000,0
348289272136862,56000,0
4836871139757,96000,0
366553466782246,68000,0
4815439586246,60000,0
48864565442110,70000,0
5119781521591851,54000,0
358774376134951,78000,0
4276334858687,44000,0
3739456949793410,80000,0
4591431171549,60000,0
5334375153313822,24000,0
5464293311158819,84000,0
356673382889792,70000,0
5468487596873722,78000,0
4834232842638184,100000,0
4688612287571,60000,0
4764345942795953,14000,0
5116625455775274,10000,0
5332842795938557,74000,0
364974876119344,50000,0
45296971683176810,42000,0
4914426146757,58000,0
4747844168184431,18000,0
4548615996471,68000,0
4284286691478,82000,0
353915325926634,66000,0
375329323441824,72000,0
5261249712977319,44000,0
4843962977327,74000,0
4538994627818625,66000,0
4421578942924125,60000,0
4935728614915245,86000,0
3532823412121710,68000,0
4578914443719,34000,0
343556344753949,28000,0
4588572119374668,84000,0
4972239714823325,62000,0
5342611839453248,70000,0
4421736241238122,36000,0
4554284783444831,56000,0
5454585443896469,68000,0
4869441793225,100000,0
3457425993337310,30000,0
4184494655143,42000,0
5599283144723432,70000,0
4389931369956,64000,0
5485738518872526,74000,0
4639491734227764,78000,0
5239655123858196,38000,0
4141538727676,66000,0
3793411928144910,78000,0
5517243239799795,50000,0
4955454381119417,78000,0
4578232863732288,76000,0
5372632296371221,42000,0
356487348927335,78000,0
5555362528872361,90000,0
354126558711813,70000,0
4436258451857,70000,0
4652893884613,78000,0
4444349145223,88000,0
4219677698625,44000,0
5159366183793143,62000,0
4157331162272563,64000,0
5549329731696258,42000,0
4836526464535,40000,0
371385528264142,50000,0
4613843963467216,84000,0
55879245542568510,78000,0
5286271423764142,60000,0
4269539396625365,52000,0
4412753773889,52000,0
5567118968866354,62000,0
4666281793319,64000,0
4556217312179,96000,0
4635574681691639,14000,0
4145361737595,60000,0
4475935517163833,48000,0
4321987287378,64000,0
4786539211177,100000,0
4222975177613442,72000,0
4343657868816,74000,0
5391381853798288,58000,0
4884197124885895,36000,0
377747817857452,30000,1
4841855241496,34000,1
4218196327637134,92000,1
5289376839195414,14000,1
4814681814927,26000,1
377569274846269,48000,1
5536899254668376,36000,1
4255132857841386,44000,1
364345979249991,30000,1
4421246322116585,52000,1
5171512996545998,24000,1
4935793959126,20000,1
344443556335898,32000,1
4687557246154,52000,1
4367669827478,22000,1
367132933746776,52000,1
359125276477777,26000,1
4959792721159163,66000,1
368257865669651,24000,1
4343821337946211,66000,1
4851945597566791,54000,1
363413813487465,38000,1
52559979987591110,56000,1
4186439643555,54000,1
364251426971189,46000,1
379994772943566,62000,1
4534271359886417,28000,1
5494555722451221,28000,1
4754431948176794,46000,1
4594139239723463,48000,1
5118345454529154,40000,1
43489633195522310,28000,1
4399759393761566,58000,1
5339552327955861,34000,1
5418899564275931,12000,1
4157312369694353,20000,1
4679525774744443,96000,1
5247779671475417,80000,1
354651386918363,40000,1
46811298156210,78000,1
5297968219197679,56000,1
4369874762748,58000,1
45411744378614710,50000,1
5421343127842841,56000,1
4746866443249,24000,1
5493198254325173,32000,1
4353524871361436,58000,1
4379877638118691,12000,1
4867677442181276,42000,1
5531439159859484,54000,1
4274788337779,14000,1
43654297256110,10000,1
4776196629555,36000,1
4675498656954429,14000,1
4854713135347752,48000,1
5348816597376747,32000,1
4728858146444,40000,1
5573993592242194,36000,1
4256578323135,38000,1
352222747156358,50000,1
4863411281931,60000,1
5281984291366536,60000,1
4532678913185,22000,1
48666694982395710,38000,1
5451515686539735,20000,1
343457119215679,52000,1
3463949667897610,16000,1
5269643145733228,50000,1
348465677448223,12000,1
4767881323141935,48000,1
4983833395796821,58000,1
352295362946576,20000,1
5516182886142498,54000,1
4523222987725488,22000,1
4595755587164,90000,1
4393761689335,22000,1
4417224381238,36000,1
4672448589531177,42000,1
4736555463586228,28000,1
4873538336891945,14000,1
375434942716554,52000,1
348377897953132,40000,1
5127645543237258,24000,1
5588618786921286,98000,1
343186748843672,56000,1
362175997521572,38000,1
51175786426719810,30000,1
5447569533667279,32000,1
354164726111467,38000,1
4243558825599158,28000,1
4781167336834,66000,1
4852921764593,48000,1
352422876442559,28000,1
5149262321122795,28000,1
41386451773410,26000,1
5384427921279865,32000,1
4335343595619612,18000,1
361677862338462,56000,1
5549681788586588,34000,1
5326643897242486,56000,1
